Date,Close,High,Low,Open,Volume,Ticker
2026-04-21,811.75,814.9000244140625,795.2000122070312,795.2000122070312,49135752,HDFCBANK.NS
2026-04-22,799.9000244140625,813.0499877929688,798.0,810.0,23876412,HDFCBANK.NS
2026-04-23,784.3499755859375,796.6500244140625,782.5,792.0,37677616,HDFCBANK.NS
2026-04-24,784.8499755859375,787.5999755859375,777.0,777.2999877929688,27720358,HDFCBANK.NS
2026-04-27,789.7999877929688,793.0,785.0,787.5,18115375,HDFCBANK.NS
2026-04-28,782.5499877929688,794.5,778.2999877929688,785.0,35366803,HDFCBANK.NS
2026-04-29,779.0,790.0,777.3499755859375,785.5,25799963,HDFCBANK.NS
2026-04-30,771.7000122070312,778.7999877929688,762.25,770.0,47998755,HDFCBANK.NS
2026-05-01,771.7000122070312,771.7000122070312,771.7000122070312,771.7000122070312,0,HDFCBANK.NS
2026-05-04,779.4000244140625,786.5999755859375,772.5999755859375,772.5999755859375,29028060,HDFCBANK.NS
2026-05-05,772.2999877929688,776.9000244140625,763.7000122070312,774.4000244140625,38887657,HDFCBANK.NS
2026-05-06,796.5499877929688,798.9500122070312,773.5,775.1500244140625,35530831,HDFCBANK.NS
2026-05-07,796.0499877929688,801.5499877929688,788.5499877929688,794.0,46137553,HDFCBANK.NS
2026-05-08,780.8499755859375,788.75,777.2000122070312,784.0,38016841,HDFCBANK.NS
2026-05-11,763.6500244140625,774.8499755859375,761.9000244140625,771.9500122070312,41123422,HDFCBANK.NS
2026-05-12,750.4500122070312,759.7000122070312,747.7999877929688,756.5999755859375,43937132,HDFCBANK.NS
2026-05-13,749.5999755859375,759.9500122070312,747.3499755859375,752.0,28960919,HDFCBANK.NS
2026-05-14,769.5499877929688,778.2999877929688,747.0,751.0,50992358,HDFCBANK.NS
2026-05-15,767.5,781.9000244140625,765.4000244140625,773.0,24347873,HDFCBANK.NS
2026-05-18,768.6500244140625,774.0999755859375,751.3499755859375,759.0,29812079,HDFCBANK.NS
2026-05-19,762.4500122070312,770.7999877929688,760.25,766.7000122070312,40307830,HDFCBANK.NS
2026-05-20,759.5,762.25,755.1500244140625,759.5999755859375,24013451,HDFCBANK.NS
2026-05-21,759.1500244140625,768.25,755.1500244140625,767.0,34664725,HDFCBANK.NS
2026-05-22,766.7999877929688,775.0,759.1500244140625,759.1500244140625,25604071,HDFCBANK.NS
2026-05-25,786.8499755859375,787.8499755859375,775.2000122070312,776.0,26043952,HDFCBANK.NS
2026-05-26,778.9000244140625,790.8499755859375,776.75,784.0499877929688,31528062,HDFCBANK.NS
2026-05-27,758.6500244140625,773.9000244140625,756.9000244140625,769.5,63680153,HDFCBANK.NS
2026-05-28,758.6500244140625,758.6500244140625,758.6500244140625,758.6500244140625,0,HDFCBANK.NS
2026-05-29,744.5499877929688,760.5,737.75,746.0499877929688,101299431,HDFCBANK.NS
2026-06-01,742.7000122070312,752.3499755859375,739.2000122070312,749.0,47996441,HDFCBANK.NS
2026-06-02,748.25,753.5999755859375,733.1500244140625,737.0,47314447,HDFCBANK.NS
2026-06-03,753.6500244140625,756.9000244140625,742.5999755859375,744.4500122070312,36109480,HDFCBANK.NS
2026-06-04,754.2000122070312,757.2999877929688,745.0,749.1500244140625,42673538,HDFCBANK.NS
2026-06-05,747.0499877929688,758.7000122070312,744.6500244140625,753.9500122070312,22116568,HDFCBANK.NS
2026-06-08,738.6500244140625,741.5,734.5,738.0,21550700,HDFCBANK.NS
2026-06-09,738.3499755859375,743.9500122070312,732.2999877929688,739.4500122070312,38539563,HDFCBANK.NS
2026-06-10,746.8499755859375,755.9500122070312,736.4000244140625,736.5,44458159,HDFCBANK.NS
2026-06-11,744.5999755859375,756.0,740.0999755859375,743.0,32632007,HDFCBANK.NS
